Date,Area,Code,Detached,Semi,Terraced,Flat
01/02/2019,Rutland,E06000017,410731.5332,252488.9895,216837.24,145398.7263
01/03/2019,Rutland,E06000017,404480.5402,248809.0723,213494.667,142414.1558
01/04/2019,Rutland,E06000017,409783.6959,252956.9743,217524.5441,144525.0131
01/05/2019,Rutland,E06000017,407923.3998,252227.2378,217005.5338,143209.6669
01/06/2019,Rutland,E06000017,423267.1402,261647.918,225096.4313,148379.701
01/07/2019,Rutland,E06000017,416549.1622,257038.8269,221248.3492,145564.5233
01/08/2019,Rutland,E06000017,436369.1045,267795.2795,230454.0943,150465.3977
01/09/2016,City of Nottingham,E06000018,211633.148,137198.3847,107963.3784,101033.8342
01/10/2016,City of Nottingham,E06000018,212454.7858,137254.9209,107482.1108,100946.4197
01/11/2016,City of Nottingham,E06000018,214082.543,137783.8124,107501.9904,101193.3629
01/12/2016,City of Nottingham,E06000018,217368.1273,139606.051,108862.1162,103092.9854
01/01/2017,City of Nottingham,E06000018,217686.8783,139640.2846,108951.2041,103585.6836
01/02/2017,City of Nottingham,E06000018,218477.3883,140248.3464,109583.0752,104454.699
01/03/2017,City of Nottingham,E06000018,214611.3859,137698.4923,107381.8169,102893.1273
01/04/2017,City of Nottingham,E06000018,217313.6452,139597.1999,108863.8843,104625.9223
01/05/2017,City of Nottingham,E06000018,218348.936,140928.2264,109592.6212,105569.7021
01/06/2017,City of Nottingham,E06000018,219532.4688,142301.3853,110932.5166,106978.2073
01/07/2017,City of Nottingham,E06000018,223188.28,145074.3342,113194.2145,108859.8453
01/08/2017,City of Nottingham,E06000018,222351.9082,144517.2074,113238.0505,108371.5515
01/09/2017,City of Nottingham,E06000018,228145.1744,147960.7861,115937.3908,110572.4405
01/10/2017,City of Nottingham,E06000018,228563.9515,148086.3908,115750.1508,110200.7504
01/11/2017,City of Nottingham,E06000018,232512.6514,150528.6594,117251.9002,111309.5823
01/12/2017,City of Nottingham,E06000018,232051.5668,150568.3704,117135.1351,110465.5551
01/01/2018,City of Nottingham,E06000018,231201.1799,150291.614,116834.3101,110290.1407
01/02/2018,City of Nottingham,E06000018,230574.2217,149797.6627,116426.0923,110029.5402
01/03/2018,City of Nottingham,E06000018,228572.691,148462.6602,115427.4759,109031.576
01/04/2018,City of Nottingham,E06000018,228641.9654,148421.2708,115583.863,107961.5995
01/05/2018,City of Nottingham,E06000018,230505.2274,149931.8123,116874.2446,108596.8703
01/06/2018,City of Nottingham,E06000018,231805.7753,150836.9926,117246.9351,108856.3096
01/07/2018,City of Nottingham,E06000018,234041.53,152102.4622,118266.0742,110295.3652
01/08/2018,City of Nottingham,E06000018,237285.6238,154151.0329,119933.7592,111931.8623
01/09/2018,City of Nottingham,E06000018,243604.7371,158048.9076,123198.5018,115005.7531
01/10/2018,City of Nottingham,E06000018,245606.0944,159399.7977,124156.3571,115518.382
01/11/2018,City of Nottingham,E06000018,246252.7407,159485.7093,123959.4764,114779.0711
01/12/2018,City of Nottingham,E06000018,244366.3806,158449.2634,122905.5051,113448.3343
01/01/2019,City of Nottingham,E06000018,242559.8739,157095.6171,121493.4055,112379.3967
01/02/2019,City of Nottingham,E06000018,240802.1221,156019.943,120631.2827,111858.7819
01/03/2019,City of Nottingham,E06000018,239904.5224,155658.4752,120184.6029,111121.2833
01/04/2019,City of Nottingham,E06000018,239669.6957,155795.2023,120521.4976,111245.5337
01/05/2019,City of Nottingham,E06000018,240178.5826,156609.1174,121165.0329,111202.0367
01/06/2019,City of Nottingham,E06000018,238271.5293,155322.4922,120255.3159,110700.5678
01/07/2019,City of Nottingham,E06000018,239308.1085,156203.4225,121124.4975,111367.1562
01/08/2019,City of Nottingham,E06000018,244887.293,159304.2661,123622.4057,113103.293
01/09/2016,Herefordshire,E06000019,311644.7681,200117.3037,152620.4924,109825.8196
01/10/2016,Herefordshire,E06000019,309414.8475,198313.0954,150646.4513,109029.2277
01/11/2016,Herefordshire,E06000019,309877.4591,197925.4192,149698.6297,108810.6736
01/12/2016,Herefordshire,E06000019,308650.9306,196878.5742,149035.8063,108674.9904
01/01/2017,Herefordshire,E06000019,308959.7622,197017.4677,149148.0202,108492.9764
01/02/2017,Herefordshire,E06000019,310552.6577,198263.2586,150539.8321,110142.904
01/03/2017,Herefordshire,E06000019,310154.9673,197831.2083,149866.6625,109984.2812
01/04/2017,Herefordshire,E06000019,312857.2791,199363.3718,151291.397,111607.309
01/05/2017,Herefordshire,E06000019,313906.6654,200859.1273,152045.4345,112387.0368
01/06/2017,Herefordshire,E06000019,316362.604,202875.2288,153973.9149,113884.0482
01/07/2017,Herefordshire,E06000019,320679.6819,206248.9615,156255.4766,115685.3261
01/08/2017,Herefordshire,E06000019,326757.9885,209505.0697,159002.0887,117010.2372
01/09/2017,Herefordshire,E06000019,327801.0452,209839.486,159045.2538,116681.6138
01/10/2017,Herefordshire,E06000019,328910.3736,210284.2952,159284.8423,116400.227
01/11/2017,Herefordshire,E06000019,326207.0616,208796.3401,157795.1292,115346.342
01/12/2017,Herefordshire,E06000019,327586.9264,210009.8462,158532.4244,115889.0175
01/01/2018,Herefordshire,E06000019,329035.0314,211258.2397,159183.8619,116284.5983
01/02/2018,Herefordshire,E06000019,329010.8568,210924.4255,158905.289,115621.352
01/03/2018,Herefordshire,E06000019,331997.9343,213024.1067,160466.6985,116111.9571
01/04/2018,Herefordshire,E06000019,334388.0713,214498.9099,161927.9605,116404.4935
01/05/2018,Herefordshire,E06000019,341161.1307,218893.5795,165178.1677,118212.9192
01/06/2018,Herefordshire,E06000019,341371.3508,219360.8085,165182.9017,118410.5763
01/07/2018,Herefordshire,E06000019,343813.9042,220436.5852,165894.5855,118902.7014
01/08/2018,Herefordshire,E06000019,340770.4022,218892.5041,164837.602,117902.3505
01/09/2018,Herefordshire,E06000019,345503.4924,221436.4044,166817.5588,118766.8308
01/10/2018,Herefordshire,E06000019,342337.5495,219734.8878,165355.1542,117844.9761
01/11/2018,Herefordshire,E06000019,345743.5518,221455.827,166364.4806,118654.3968
01/12/2018,Herefordshire,E06000019,342696.5438,219623.0055,164796.5675,118301.005
01/01/2019,Herefordshire,E06000019,337716.8008,216181.5359,161936.5751,116173.2053
01/02/2019,Herefordshire,E06000019,336638.2907,215507.6314,161234.0455,115899.9492
01/03/2019,Herefordshire,E06000019,335156.4585,214777.971,160619.9732,114613.4565
01/04/2019,Herefordshire,E06000019,338911.3269,217479.5847,162777.6407,115641.3434
01/05/2019,Herefordshire,E06000019,338607.2357,217994.2451,163397.2047,115315.1951
01/06/2019,Herefordshire,E06000019,338813.4381,218276.774,163571.8236,115526.5607
01/07/2019,Herefordshire,E06000019,343144.4704,221305.4682,166090.1341,117026.1306
01/08/2019,Herefordshire,E06000019,353509.9644,226370.5662,169769.7972,119039.892
01/09/2016,Telford and Wrekin,E06000020,234472.6618,135524.1176,116987.7917,77531.76454
01/10/2016,Telford and Wrekin,E06000020,236574.747,136302.9571,117260.9945,78196.50356
01/11/2016,Telford and Wrekin,E06000020,237327.3199,136251.9598,116843.6501,78133.93453
01/12/2016,Telford and Wrekin,E06000020,240325.1667,137714.1301,118025.2773,79296.84479
01/01/2017,Telford and Wrekin,E06000020,240647.2632,137703.4338,117987.7971,78965.20617
01/02/2017,Telford and Wrekin,E06000020,244306.2093,139841.8135,120046.2001,80933.14043
01/03/2017,Telford and Wrekin,E06000020,243348.4071,139218.4839,119358.3774,80742.45031
01/04/2017,Telford and Wrekin,E06000020,243205.9482,139380.6041,119609.8137,81434.75688
01/05/2017,Telford and Wrekin,E06000020,239054.1367,137753.8157,117960.3443,80372.55443
01/06/2017,Telford and Wrekin,E06000020,237025.8966,137055.8856,117696.3488,80229.63623
01/07/2017,Telford and Wrekin,E06000020,239401.184,138630.3238,119047.9793,81332.52261
01/08/2017,Telford and Wrekin,E06000020,243793.1809,140795.7824,121507.4352,82478.3511
01/09/2017,Telford and Wrekin,E06000020,247337.0472,142447.5774,122884.6658,83131.2257
01/10/2017,Telford and Wrekin,E06000020,249266.7511,143527.3255,123621.5875,83165.71592
01/11/2017,Telford and Wrekin,E06000020,246921.2163,142195.788,122000.3506,82314.45652
01/12/2017,Telford and Wrekin,E06000020,247722.0009,143177.2999,122737.6282,82900.58878
01/01/2018,Telford and Wrekin,E06000020,242782.7579,140367.4793,120160.5951,81335.02776
01/02/2018,Telford and Wrekin,E06000020,244073.0779,140906.2046,120487.8293,81138.53558
01/03/2018,Telford and Wrekin,E06000020,243097.887,139899.0876,119514.8862,80292.81577
01/04/2018,Telford and Wrekin,E06000020,248027.9426,142825.8822,122265.7571,81609.4566
01/05/2018,Telford and Wrekin,E06000020,247271.0455,142632.8336,122221.4688,81302.35018
01/06/2018,Telford and Wrekin,E06000020,248503.3925,143782.9878,122943.4785,81731.72072
01/07/2018,Telford and Wrekin,E06000020,251421.681,145291.3073,124237.3594,82471.07065
01/08/2018,Telford and Wrekin,E06000020,257857.0299,149073.4258,127477.6842,84418.27537
01/09/2018,Telford and Wrekin,E06000020,261414.4272,150819.4943,129021.2153,84995.90244
01/10/2018,Telford and Wrekin,E06000020,259247.7519,149532.4316,127691.5177,84257.90216
01/11/2018,Telford and Wrekin,E06000020,257640.3659,148394.947,126496.6326,83710.89782
01/12/2018,Telford and Wrekin,E06000020,256127.7966,147875.4073,125943.2765,83956.89757
01/01/2019,Telford and Wrekin,E06000020,258295.9078,148966.2284,126627.6963,84165.33854
01/02/2019,Telford and Wrekin,E06000020,258692.3815,149347.8688,126710.0757,84119.8721
01/03/2019,Telford and Wrekin,E06000020,260934.9456,150829.495,127838.8097,84082.84936
01/04/2019,Telford and Wrekin,E06000020,259535.8193,150581.6634,127781.8118,83712.54422
01/05/2019,Telford and Wrekin,E06000020,256404.7358,149045.927,126793.7134,82609.6741
01/06/2019,Telford and Wrekin,E06000020,253250.3214,147101.0389,125242.7041,81687.83195
01/07/2019,Telford and Wrekin,E06000020,252138.4003,146258.6517,124729.0714,81163.37854
01/08/2019,Telford and Wrekin,E06000020,254394.9947,147224.504,125605.321,81192.86818
01/09/2016,Stoke-on-Trent,E06000021,162540.1644,105450.2769,84084.85288,70911.82039
01/10/2016,Stoke-on-Trent,E06000021,164771.5461,106538.6508,84443.46936,71793.79169
01/11/2016,Stoke-on-Trent,E06000021,164018.6057,105635.7461,83430.99728,71235.40086
01/12/2016,Stoke-on-Trent,E06000021,164722.5919,105844.9456,83501.15731,71688.28739
01/01/2017,Stoke-on-Trent,E06000021,163359.2702,104778.9938,82728.47486,71039.54953
01/02/2017,Stoke-on-Trent,E06000021,163693.4809,105050.6554,83241.52294,71782.88876
01/03/2017,Stoke-on-Trent,E06000021,163904.6666,105132.577,83095.71711,71894.51722
01/04/2017,Stoke-on-Trent,E06000021,167158.8065,107397.6921,84935.34711,73686.21092
01/05/2017,Stoke-on-Trent,E06000021,167171.8629,107891.437,85063.16211,73875.42315
01/06/2017,Stoke-on-Trent,E06000021,168146.7465,108979.521,86091.38797,74773.35693
01/07/2017,Stoke-on-Trent,E06000021,166999.8404,108517.0298,85882.90351,74565.04204
01/08/2017,Stoke-on-Trent,E06000021,168542.5409,109499.9094,86952.76438,75160.69257
01/09/2017,Stoke-on-Trent,E06000021,168593.0767,109235.5542,86834.15865,74836.28519
01/10/2017,Stoke-on-Trent,E06000021,169854.4773,109972.8503,87032.98257,74874.4104
01/11/2017,Stoke-on-Trent,E06000021,169836.8546,109893.7735,86534.35125,74550.32859
01/12/2017,Stoke-on-Trent,E06000021,171688.0192,111477.4946,87510.94723,75274.38726
01/01/2018,Stoke-on-Trent,E06000021,171369.488,111350.8246,87304.50248,75110.70809
01/02/2018,Stoke-on-Trent,E06000021,171407.0037,111248.1161,87286.6548,74780.0747
01/03/2018,Stoke-on-Trent,E06000021,170784.6254,110615.9355,86887.69906,74262.09654
01/04/2018,Stoke-on-Trent,E06000021,171372.3236,111020.3214,87381.97595,74200.9682
01/05/2018,Stoke-on-Trent,E06000021,171546.2954,111348.0295,87769.90075,74153.9279
01/06/2018,Stoke-on-Trent,E06000021,171080.249,111309.2463,87583.57756,74020.27344
01/07/2018,Stoke-on-Trent,E06000021,171806.3616,111728.3373,87868.4367,74217.04523
01/08/2018,Stoke-on-Trent,E06000021,174592.7694,113529.588,89254.74649,75360.59569
01/09/2018,Stoke-on-Trent,E06000021,177896.4297,115425.8871,90959.93968,76489.01808
01/10/2018,Stoke-on-Trent,E06000021,179417.5138,116346.1039,91617.92724,77113.38211
01/11/2018,Stoke-on-Trent,E06000021,179664.8406,116399.4356,91348.88053,76853.5478
01/12/2018,Stoke-on-Trent,E06000021,178463.1264,115856.8673,90663.00686,76508.60026
01/01/2019,Stoke-on-Trent,E06000021,176207.6588,114251.7186,89082.08508,75154.2522
01/02/2019,Stoke-on-Trent,E06000021,176606.027,114447.3717,89279.76776,75316.67783
01/03/2019,Stoke-on-Trent,E06000021,177026.6612,114782.4426,89210.25759,74997.58871
01/04/2019,Stoke-on-Trent,E06000021,179835.3904,116869.2157,90990.15185,76054.7018
01/05/2019,Stoke-on-Trent,E06000021,181084.9239,118052.0743,91874.99698,76541.00644
01/06/2019,Stoke-on-Trent,E06000021,180423.3552,117658.2674,91678.88776,76324.14289
01/07/2019,Stoke-on-Trent,E06000021,179923.4563,117416.6955,91694.69848,76168.05178
01/08/2019,Stoke-on-Trent,E06000021,175979.6023,114640.7656,89467.74578,73652.27098
01/09/2016,Bath and North East Somerset,E06000022,518093.4678,322149.4317,278990.0069,233828.7399
01/10/2016,Bath and North East Somerset,E06000022,517466.1132,320849.7864,276493.0134,233152.4263
01/11/2016,Bath and North East Somerset,E06000022,515095.7155,318194.9542,273117.0117,231512.8746
01/12/2016,Bath and North East Somerset,E06000022,522204.4474,321820.0845,276226.9437,234813.4529
01/01/2017,Bath and North East Somerset,E06000022,528827.8475,325312.8673,279847.6578,237661.7621
01/02/2017,Bath and North East Somerset,E06000022,533651.2016,328101.5902,282780.4314,240949.1124
01/03/2017,Bath and North East Somerset,E06000022,536619.5138,329459.8943,284022.6659,242820.3417
01/04/2017,Bath and North East Somerset,E06000022,531038.6595,325823.4427,281242.1283,241397.3159
01/05/2017,Bath and North East Somerset,E06000022,530489.0874,326924.886,281683.5446,242412.23
01/06/2017,Bath and North East Somerset,E06000022,526093.1152,325338.4564,280884.1116,241827.504
01/07/2017,Bath and North East Somerset,E06000022,526357.1252,326769.5624,281497.5937,242441.1608
01/08/2017,Bath and North East Somerset,E06000022,539848.7915,334622.2449,289162.0591,247830.8762
01/09/2017,Bath and North East Somerset,E06000022,551164.427,340900.1641,294041.7309,251180.9502
01/10/2017,Bath and North East Somerset,E06000022,553564.0684,341906.3359,294844.9747,250965.4163
01/11/2017,Bath and North East Somerset,E06000022,538929.6988,332971.5196,286128.0216,243479.0977
01/12/2017,Bath and North East Somerset,E06000022,538062.3584,333228.7891,286033.6264,242961.6745
01/01/2018,Bath and North East Somerset,E06000022,549487.3047,340699.8583,292051.8884,248169.467
01/02/2018,Bath and North East Somerset,E06000022,559848.8677,346112.3725,297002.7201,251013.7759
01/03/2018,Bath and North East Somerset,E06000022,566278.5451,349867.1801,299779.3724,252825.7137
01/04/2018,Bath and North East Somerset,E06000022,564961.0502,349088.6246,299421.2324,250331.7374
01/05/2018,Bath and North East Somerset,E06000022,566451.9061,350903.8711,300830.0364,250797.5056
01/06/2018,Bath and North East Somerset,E06000022,562228.0516,348967.5553,298863.7992,248814.878
01/07/2018,Bath and North East Somerset,E06000022,560326.7246,347134.9043,297608.3569,247866.668
01/08/2018,Bath and North East Somerset,E06000022,558007.652,345946.2922,296729.7071,246814.7497
01/09/2018,Bath and North East Somerset,E06000022,565897.6992,350140.0188,300868.0071,249824.4806
01/10/2018,Bath and North East Somerset,E06000022,564391.6794,349223.1529,299221.0203,248885.3192
01/11/2018,Bath and North East Somerset,E06000022,571946.9458,353083.0622,302084.9552,251157.4338
01/12/2018,Bath and North East Somerset,E06000022,564710.7114,348911.2834,297679.3309,247736.1791
01/01/2019,Bath and North East Somerset,E06000022,559450.9045,345368.3556,294416.722,244954.5008
01/02/2019,Bath and North East Somerset,E06000022,556483.9123,343472.1523,292207.1266,243792.341
01/03/2019,Bath and North East Somerset,E06000022,561490.7437,346848.8693,295344.373,245601.2938
01/04/2019,Bath and North East Somerset,E06000022,561683.5053,347936.1973,296953.8164,245561.5354
01/05/2019,Bath and North East Somerset,E06000022,558038.5845,347012.6644,297052.2325,244011.2855
01/06/2019,Bath and North East Somerset,E06000022,549873.4606,342312.4666,293156.9568,240654.7795
01/07/2019,Bath and North East Somerset,E06000022,553471.0392,344429.7332,295203.3721,241950.1962
01/08/2019,Bath and North East Somerset,E06000022,555323.6747,344191.0378,295209.9752,240128.1959
01/09/2016,City of Bristol,E06000023,482129.2801,313442.3862,267342.3341,214700.7694
01/10/2016,City of Bristol,E06000023,483207.1972,313255.6691,266135.0271,214719.3347
01/11/2016,City of Bristol,E06000023,479425.0587,309678.3008,262222.4697,212450.9578
01/12/2016,City of Bristol,E06000023,480133.3098,309343.1102,261754.3892,213014.2028
01/01/2017,City of Bristol,E06000023,479061.8424,308233.6792,261337.4809,212838.2222
01/02/2017,City of Bristol,E06000023,480920.9616,309397.0649,263078.8697,214750.3708
01/03/2017,City of Bristol,E06000023,480706.0671,309093.5035,262702.2696,215048.3727
01/04/2017,City of Bristol,E06000023,478788.4492,307779.2086,261618.0246,214793.5161
01/05/2017,City of Bristol,E06000023,482195.5917,311460.6768,263980.5617,217275.7185
01/06/2017,City of Bristol,E06000023,482450.5711,312811.0377,265694.6486,218817.7847
01/07/2017,City of Bristol,E06000023,491939.4766,320244.9889,271786.1671,223832.974
01/08/2017,City of Bristol,E06000023,496869.8153,323582.9018,275315.706,225474.0276
01/09/2017,City of Bristol,E06000023,504920.4214,328287.637,278808.8044,227718.0119
01/10/2017,City of Bristol,E06000023,506829.1933,329130.2958,278716.5062,227138.065
01/11/2017,City of Bristol,E06000023,505179.5212,327941.1825,276827.9999,225526.7211
01/12/2017,City of Bristol,E06000023,505659.5676,329093.0327,277407.8954,225175.2763
01/01/2018,City of Bristol,E06000023,505821.148,329807.6387,277989.549,225669.2073
01/02/2018,City of Bristol,E06000023,509150.7528,331626.7841,279635.1992,226561.3952
01/03/2018,City of Bristol,E06000023,508643.9887,331392.1314,279552.8695,226161.3674
01/04/2018,City of Bristol,E06000023,506854.3121,330333.7456,279113.4244,223848.1254
01/05/2018,City of Bristol,E06000023,503938.4904,328955.1359,277745.357,221747.9694
01/06/2018,City of Bristol,E06000023,506284.0988,330563.5152,278519.8987,221951.254
01/07/2018,City of Bristol,E06000023,514430.8492,335002.9148,282118.6426,224935.1693
01/08/2018,City of Bristol,E06000023,523948.1855,340907.5933,287384.27,228945.6732
01/09/2018,City of Bristol,E06000023,528176.0282,342937.5182,289572.9037,230644.3293
01/10/2018,City of Bristol,E06000023,523456.2388,339904.4929,286672.7473,228677.9614
01/11/2018,City of Bristol,E06000023,523449.1607,339046.7062,285468.2078,226990.5155
01/12/2018,City of Bristol,E06000023,523354.4104,339756.0932,285044.1962,226613.6291
01/01/2019,City of Bristol,E06000023,522969.1262,339334.8974,284255.7578,225863.1312
01/02/2019,City of Bristol,E06000023,519383.9572,337376.699,282000.3299,225261.9387
01/03/2019,City of Bristol,E06000023,516215.2056,335523.4487,280798.6182,223455.7722
01/04/2019,City of Bristol,E06000023,517811.051,337039.0112,282564.766,224264.9452
01/05/2019,City of Bristol,E06000023,512593.7991,334917.1344,281450.3336,221626.7804
01/06/2019,City of Bristol,E06000023,509585.4422,333410.5889,280006.3007,220770.9204
01/07/2019,City of Bristol,E06000023,509690.0351,334007.9946,280763.0504,220860.167
01/08/2019,City of Bristol,E06000023,518338.8082,338694.9635,284689.3845,222813.8906
01/09/2016,North Somerset,E06000024,376503.8614,248579.9817,199152.0767,156348.1145
01/10/2016,North Somerset,E06000024,378134.9027,249182.6895,198889.7225,157159.2071
01/11/2016,North Somerset,E06000024,378652.841,248755.3734,197677.6139,157021.8808
01/12/2016,North Somerset,E06000024,378920.7498,248308.3593,197325.7009,157186.3686
01/01/2017,North Somerset,E06000024,381878.8949,250025.4539,198729.1181,158064.8178
01/02/2017,North Somerset,E06000024,377648.4434,247564.3895,197162.788,157742.5356
01/03/2017,North Somerset,E06000024,377568.5946,247654.3859,196838.6794,158020.6204
01/04/2017,North Somerset,E06000024,377014.6103,247275.7871,196672.8906,158493.8325
01/05/2017,North Somerset,E06000024,383769.6309,252745.8502,200466.7073,161786.5769
01/06/2017,North Somerset,E06000024,384359.1875,253823.4667,201679.9899,162887.8066
01/07/2017,North Somerset,E06000024,388654.7196,257401.2268,204374.2534,165341.1153
01/08/2017,North Somerset,E06000024,391138.0579,258640.0523,205972.6231,165841.5226
01/09/2017,North Somerset,E06000024,397008.3854,261913.9684,208405.8916,167290.2538
01/10/2017,North Somerset,E06000024,396334.7858,261208.1967,207643.5789,165858.9321
01/11/2017,North Somerset,E06000024,391410.3486,257915.5436,204452.2278,163274.0734
01/12/2017,North Somerset,E06000024,389498.7546,257239.9417,203731.2771,162774.1561
01/01/2018,North Somerset,E06000024,394535.0435,260701.4508,206237.5372,164905.9333
01/02/2018,North Somerset,E06000024,401398.5265,264880.6509,209679.0877,167164.1228
01/03/2018,North Somerset,E06000024,405997.1659,267628.733,211936.1955,168286.9737
01/04/2018,North Somerset,E06000024,401941.2372,265167.7036,210512.9482,166108.2455
01/05/2018,North Somerset,E06000024,400671.8849,264659.0072,210004.9914,165011.8671
01/06/2018,North Somerset,E06000024,396090.1814,262326.1347,207742.5661,163394.1162
01/07/2018,North Somerset,E06000024,401449.3794,265341.5447,209956.8116,165019.4748
01/08/2018,North Somerset,E06000024,407051.868,269171.1123,213158.6342,167215.5444
01/09/2018,North Somerset,E06000024,415952.8787,274451.7469,217462.9495,169872.3653
01/10/2018,North Somerset,E06000024,416377.5185,274731.1412,217376.2056,170242.1637
01/11/2018,North Somerset,E06000024,416038.2996,273920.0371,216327.6873,169307.5747
01/12/2018,North Somerset,E06000024,414941.0555,273472.4062,215700.1735,169690.4601
01/01/2019,North Somerset,E06000024,412693.0099,271663.0859,213787.2765,167906.4671
01/02/2019,North Somerset,E06000024,409832.0187,270050.2278,212208.3465,167189.1112
01/03/2019,North Somerset,E06000024,408623.7534,269629.6428,211587.4359,165668.9898
01/04/2019,North Somerset,E06000024,408516.5568,270487.5004,212543.1281,165614.9996
01/05/2019,North Somerset,E06000024,408923.3991,271480.4046,213533.5567,165349.5792
01/06/2019,North Somerset,E06000024,406713.3574,269974.8569,212320.4522,164432.2524
01/07/2019,North Somerset,E06000024,411687.0139,273025.5332,214919.1899,166141.1286
01/08/2019,North Somerset,E06000024,422489.9996,279201.5661,219733.977,168590.7449
01/09/2016,South Gloucestershire,E06000025,413904.41,269618.1555,216793.2373,159155.8831
01/10/2016,South Gloucestershire,E06000025,409959.55,266395.5729,213450.3121,157922.0827
01/11/2016,South Gloucestershire,E06000025,411863.7429,266811.3867,212809.0083,158175.3463
01/12/2016,South Gloucestershire,E06000025,411960.9057,266249.6525,212214.5666,158415.2945
01/01/2017,South Gloucestershire,E06000025,415589.0066,268353.7449,213859.3277,159395.5523
01/02/2017,South Gloucestershire,E06000025,414344.4288,267797.8341,213757.5297,160374.2197
01/03/2017,South Gloucestershire,E06000025,415095.7793,268502.8951,213989.7378,161034.1305
01/04/2017,South Gloucestershire,E06000025,417276.5552,270155.639,215525.958,162793.566
01/05/2017,South Gloucestershire,E06000025,420128.2471,273389.7565,217549.7004,164527.5622
01/06/2017,South Gloucestershire,E06000025,423577.7277,276526.4288,220516.1131,166741.9626
01/07/2017,South Gloucestershire,E06000025,429476.3283,281047.3656,223818.5852,169534.1461
01/08/2017,South Gloucestershire,E06000025,437052.7385,285387.6681,228063.4456,171816.8535
01/09/2017,South Gloucestershire,E06000025,439396.5537,286087.9076,228389.0749,171650.0621
01/10/2017,South Gloucestershire,E06000025,438313.1354,284955.0662,227269.2839,169975.449
01/11/2017,South Gloucestershire,E06000025,435890.7328,283244.994,225264.6892,168534.2675
01/12/2017,South Gloucestershire,E06000025,435912.1483,284133.1815,225827.5339,168895.3749
01/01/2018,South Gloucestershire,E06000025,435754.491,284098.1665,225620.2695,168751.212
01/02/2018,South Gloucestershire,E06000025,430243.5337,280035.7817,222347.3621,165733.3405
01/03/2018,South Gloucestershire,E06000025,432134.7046,280760.9386,222926.3279,165444.5593
01/04/2018,South Gloucestershire,E06000025,436086.2988,283736.9087,225768.8234,166388.2618
01/05/2018,South Gloucestershire,E06000025,443455.6781,289176.7919,230072.1884,168565.3142
01/06/2018,South Gloucestershire,E06000025,442677.6875,289503.038,229879.9222,168389.3151
01/07/2018,South Gloucestershire,E06000025,443140.0339,289343.0693,229620.1262,168063.178
01/08/2018,South Gloucestershire,E06000025,445660.7893,290988.8323,231147.9299,169000.8685
01/09/2018,South Gloucestershire,E06000025,451496.7802,294084.1999,233716.3469,170252.3408
01/10/2018,South Gloucestershire,E06000025,451405.5558,293946.6729,233330.7478,170342.5995
01/11/2018,South Gloucestershire,E06000025,452587.0485,294275.1246,233264.0491,170012.25
01/12/2018,South Gloucestershire,E06000025,448012.9647,291728.7449,230949.4638,169032.2306
01/01/2019,South Gloucestershire,E06000025,449602.145,292278.5829,230936.4373,168736.3388
01/02/2019,South Gloucestershire,E06000025,449475.1945,292171.2493,230260.0826,169151.169
01/03/2019,South Gloucestershire,E06000025,451834.4798,293804.0954,231384.2026,169172.1443
01/04/2019,South Gloucestershire,E06000025,448717.3632,292818.1283,230895.5376,168187.8047
01/05/2019,South Gloucestershire,E06000025,445750.856,291777.0555,230585.466,166581.8666
01/06/2019,South Gloucestershire,E06000025,446328.6418,292276.3671,230933.3497,166593.9053
01/07/2019,South Gloucestershire,E06000025,447450.9316,292601.2449,231411.6136,166601.6307
01/08/2019,South Gloucestershire,E06000025,453119.2931,295531.9803,233463.1183,166768.9112
01/09/2016,City of Plymouth,E06000026,292301.4807,183467.2657,158399.6977,111259.3972
01/10/2016,City of Plymouth,E06000026,293117.371,183352.818,157413.8669,111265.3055
01/11/2016,City of Plymouth,E06000026,294189.6382,183179.1168,156584.5101,111110.6168
01/12/2016,City of Plymouth,E06000026,292303.4588,181511.8291,155121.7667,110592.6925
01/01/2017,City of Plymouth,E06000026,294988.4599,182858.6122,156416.8561,111536.5858
01/02/2017,City of Plymouth,E06000026,296973.7601,184083.9651,157893.4572,113141.8522
01/03/2017,City of Plymouth,E06000026,300840.7019,186397.4897,159715.4425,114734.0719
01/04/2017,City of Plymouth,E06000026,300172.5039,186072.8562,159799.202,115081.5746
01/05/2017,City of Plymouth,E06000026,300124.1889,186818.8158,160138.4071,115486.6417
01/06/2017,City of Plymouth,E06000026,301158.3051,188031.2621,161649.3301,116540.4326
01/07/2017,City of Plymouth,E06000026,302418.0562,189293.9943,162516.201,117316.8918
01/08/2017,City of Plymouth,E06000026,306613.1381,191727.4515,165248.15,118470.0714
01/09/2017,City of Plymouth,E06000026,311615.8326,194346.2969,167401.6264,119756.7741
01/10/2017,City of Plymouth,E06000026,311804.9932,194316.2113,167174.007,119037.3286
01/11/2017,City of Plymouth,E06000026,309940.489,193109.2507,165290.3735,117750.3949
01/12/2017,City of Plymouth,E06000026,305709.4809,191071.9687,163122.3357,115924.8028
01/01/2018,City of Plymouth,E06000026,307163.8305,192146.8333,163770.2979,116585.4384
01/02/2018,City of Plymouth,E06000026,309245.8525,193262.0279,165075.9702,117171.9527
01/03/2018,City of Plymouth,E06000026,310118.4311,193527.3937,165370.8762,117081.0625
01/04/2018,City of Plymouth,E06000026,308328.1498,192445.1326,164775.8401,115665.9412
01/05/2018,City of Plymouth,E06000026,310264.8528,193809.5353,165953.7227,115919.0326
