Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
42715037d8bf19529edd9c8839d3517e1fce8b7ef921393b35c10ba1e4f2783f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.373426,51.381230,On or near Petrol Station,E01014484,Bath and North East Somerset 012F,Unable to prosecute suspect
f08644b6716dcf7fab8c3e19fc37a3bb5d08197b6835971726be96d3bdf84b50,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.805828,51.368659,On or near MILL LANE,E01014764,North Somerset 014A,Further investigation is not in the public interest
917b522106a83698e66740495e2127678d6de609c29c33e882c427fef57774b2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.524624,51.603929,On or near Supermarket,E01014991,South Gloucestershire 002B,Unable to prosecute suspect
ad6017f4550479d67befe85341159068a66fb64c0cd4ec018d959a97067b7202,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
c7d6e5e8ff5aae6a69417753dbb92507d8e26228dbfe709bfdada957eca0d82e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
d7b841862c462fdeae667029d1aa834db325fbe24ab2eef4a281cab40c31628a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.504218,51.460082,On or near SUMMIT CLOSE,E01015007,South Gloucestershire 028D,Investigation complete; no suspect identified
f9048f1362cbf892a22e680560ea1d609c36a027411153c9b68bdebe6133d2ed,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.765789,50.972212,On or near Parking Area,E01029205,South Somerset 009D,Suspect charged
85966c82411d927781657b296ae3a202ef8883f476b20d36a9389e7ee762d0d4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.563191,51.470784,On or near BOURNE LANE,E01014569,Bristol 057B,Unable to prosecute suspect
7b9613b62082a8fce9fd497557df970eb155e511e405a309441c2892dc275389,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
9fec49aece1c99e7fec4e226576b40c7057da5c37f92ad949d6625dcc6925fee,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.103768,51.017275,On or near THE BRIDGE,E01029284,Taunton Deane 010B,Unable to prosecute suspect
98f8f54e1d622e01ec6c2e4fdfd45200e6f96be7e8dac30a32675d24f91d9a96,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.609058,50.942327,On or near Petrol Station,E01029240,South Somerset 015D,Suspect charged
b95060d30da5bd3a40e0ad8d721a8c59c21e920fc3901a1f8c4be52a1cf92c87,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599391,51.459131,On or near Hospital,E01014542,Bristol 032C,Further investigation is not in the public interest
28c6f84fd443b59c7182497a3f95f62ea456be27e9a955f465048c4075d5c25b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
e5ccc39872b97f2bbedf3f0f5ec28af877be1839b58b92501109b07e1816c1f9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599611,51.441857,On or near WARDEN ROAD,E01033361,Bristol 039F,Suspect charged as part of another case
9688ae3176554efc78e77624291019151b7cb3586e9631f858db42878f8dba33,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.909549,51.360895,On or near COMMERCIAL WAY,E01014826,North Somerset 015F,Unable to prosecute suspect
4fd4dc0a3c2130189b405d6b0f39c980d1fa3f29899d15f561a0b8d9b3e7d76d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.963403,50.872945,On or near FORE STREET,E01029171,South Somerset 023B,Suspect charged
6d12806b0b4881955c9c20a3223b366a0b5fe47144bb488d5c1ef33c1c69ec0b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
bf94c6cac881b479a414f16374a2768fb7dde2cd501a53c86c0d8de381258079,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.969270,51.346595,On or near TREVELYAN ROAD,E01014799,North Somerset 020A,Unable to prosecute suspect
ac2da8253097764bfbfa0b1620bb29a3d5790c9b68bb7e1edd8e1d0d55c3fd42,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.539466,51.461121,On or near CLOUDS HILL ROAD,E01014683,Bristol 028B,Unable to prosecute suspect
6f3f0962a6917befdf1fb5ccb19bd306e4cef901b19bd00c7fd094514147cab5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.973817,51.129370,On or near AVEBURY DRIVE,E01029092,Sedgemoor 010C,Unable to prosecute suspect
0b6be824b5e8d9b27cdffd6da0a1b3f182e03a2b8b7ffbee8b966d45b5abfd11,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further action is not in the public interest
7d3adc66f43652b3897f3875175e476c3ae6a8f35983817e9c94eb135dce536b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
30dc1e592ee61f6d04e0acf2caac7c42a427e1a6349c53299e4b8db393d14a39,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.103879,51.013560,On or near Supermarket,E01029284,Taunton Deane 010B,Suspect charged
7ba2f9b941ca7c38952f5cfa41192faefbfe9681c0dc6dff6e581d98a9ba2590,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
5bc3a2324413fff73546750cf215f3adf5fd59b9180499d1c441f69258049ba0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.542033,51.505258,On or near FILTON ROAD,E01033333,South Gloucestershire 017F,Further investigation is not in the public interest
7354274c38ba48a266a7cba4cfc4cc99f638b84d83cda9fef0ad8c2de8c435a0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584694,51.462415,On or near LITTLE BISHOP STREET,E01033347,Bristol 023F,Investigation complete; no suspect identified
8be58425b2932870cc4da901c5de8939171768a4484b2122babafb39f1d588b5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.523275,51.477676,On or near DAWS COURT,E01014629,Bristol 018D,Unable to prosecute suspect
d8cad6cde9d9d80d6e921cb3a07154dfaac75481aa51f1c02b693368b9db2c67,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.569231,51.410061,On or near PORTMEIRION CLOSE,E01014611,Bristol 052A,Offender given a caution
385e22c01edf7438a8372334c2ba43f3a3796bb6358f4d463237d761b8c15595,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586735,51.464419,On or near DRUMMOND ROAD,E01033348,Bristol 023G,Unable to prosecute suspect
a08ea24600dbc17f6be5f8d76f8065c397d96944ba695c88c146c82820be4e9f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.911173,51.361664,On or near Supermarket,E01032672,North Somerset 026E,Unable to prosecute suspect
509504193f8057e91846232ac2a8f8399ec8720e83866ceb6d51da872151fef4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.661602,50.943947,On or near ABBOTS MEADE,E01029245,South Somerset 016B,Unable to prosecute suspect
8c44bff9264ae32f1b827c69744cad2e6b5270d1438910af067cce40a58dbe5c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.655047,50.917097,On or near TELLIS CROSS,E01029178,South Somerset 020A,Unable to prosecute suspect
5caee570c629c0292bf2566b4008caf6b42a112f72a288ca98ce4b940e06a888,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.812456,50.948237,On or near SUMMER SHARD,E01029218,South Somerset 010D,Suspect charged
5caee570c629c0292bf2566b4008caf6b42a112f72a288ca98ce4b940e06a888,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.812456,50.948237,On or near SUMMER SHARD,E01029218,South Somerset 010D,Suspect charged
4ee1724f581b9912f0d5c2746fcd8e7a714fd9c665381421d2edc47e88716e66,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.066739,51.019597,On or near DEANE GATE AVENUE,E01029291,Taunton Deane 006B,Unable to prosecute suspect
f21dff44315a8edb9fff40811cf0ff5ff89c05d69cf771ee40a11e23d3585faa,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.526005,51.454646,On or near Petrol Station,E01014678,Bristol 033B,Suspect charged
cfc28e2903e47e16ff4379031307151a584fd21ff614074bd4836549700092ab,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.486087,51.443012,On or near MARYGOLD LEAZE,E01014942,South Gloucestershire 030F,Unable to prosecute suspect
2037580626bca4c6539b02ecfddd7564007a9314a765a02e487d1de1af220940,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.603836,51.467677,On or near STANLEY ROAD,E01014562,Bristol 022E,Unable to prosecute suspect
6f4f2f9e9213796c6819fb75121ca80e4edac72c7f006c9aaee911f471affb49,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.633765,50.942159,On or near PRINCES STREET,E01029234,South Somerset 015B,Suspect charged
528ee255bc1f1263ea523fb1f78dda53083cfaf02ee0c33dcbebb57e3777e4d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.543741,51.452640,On or near WOOTTON CRESCENT,E01014528,Bristol 035A,Unable to prosecute suspect
8146a466756cd61341e7770b3949bef30bb94347539627a4b43ac76c86fa121e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.131481,51.015472,On or near MEADOWSIDE CLOSE,E01029257,Taunton Deane 008B,Suspect charged
9c35d4d180b9f2d8d55085a91473cf0dffa7679d1dc732f03a075dc69cca337d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.528973,51.481059,On or near YALLAND CLOSE,E01014590,Bristol 013C,Unable to prosecute suspect
193e5d79813293811bbfa9beb9b51b3db2cabb3895268aaaecc57ca0fb9f2520,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
b54b0be039c57081425c935db9dde05da2cceafa395a281f4f9452ad59bf8dd2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.104511,51.018554,On or near GOODLANDS LANE,E01029299,Taunton Deane 007E,Investigation complete; no suspect identified
19edf1092972142c79158be32098f92226052179f3f4d48d9fd3a5be28ab0e05,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
d6944c2a35532539534e94597f3a96dd4d2684441bfe2140c37a8d346a46e520,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.030547,51.127175,On or near WIND DOWN CLOSE,E01029103,Sedgemoor 011B,Unable to prosecute suspect
1b5fefba03a6176df5c1d61e547953121590cd7cec596ab637f409fa6a5d4fb1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589937,51.423590,On or near RUTHVEN ROAD,E01014581,Bristol 045C,Unable to prosecute suspect
86928e74283d551088773ca76291368c9553b4977a03ab55063d6f4a8339db2b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.659476,50.932494,On or near WOODCOTE,E01029242,South Somerset 018B,Investigation complete; no suspect identified
8e2d06fa60c92ddf229596ada8c673f34a209aa2d34c7b3d0445f4ad956c9abc,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.533058,51.478199,On or near HOCKEY'S LANE,E01014588,Bristol 013A,Investigation complete; no suspect identified
e090460f5dbc96a019879a0b0ff5958f1eb3405dfd58002ef755dbbe044275b5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.104347,51.026064,On or near KINGSTON MEWS,E01029287,Taunton Deane 007B,Unable to prosecute suspect
9b1bdadb62fe9e0b062f387bea13850aadf886a25aeaa16dbfb5cd0ac78fec9d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.961227,51.321807,On or near BROADWAY,E01014805,North Somerset 025B,Unable to prosecute suspect
dde28c99dfe6fa43b3554e3059d61e2eed32babc0592b6163783ad09f021c41c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.359115,51.373965,On or near Park/Open Space,E01014483,Bath and North East Somerset 012E,Unable to prosecute suspect
f1fac54e00c00f11457829a5b3394e86814387c202c353cfee1d07df046f141a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.982991,51.334287,On or near ROYAL SANDS,E01014804,North Somerset 022A,Unable to prosecute suspect
8bb5bcaf742e73e33f307ab5e1fe5082f969ecd4a2c7697384dc14299bab870b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.556564,51.463352,On or near PROSPECT PLACE,E01014565,Bristol 029A,Unable to prosecute suspect
a7ebbedf41d39c6c53b4abb77bdb2117f3f525ebba8bf4db2ffbf0dac8f2bedb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589441,51.446548,On or near SHIP LANE,E01033370,Bristol 054E,Unable to prosecute suspect
991bb23ef5a095ef02c75b15ed431686d1212abac2bd237d3cb9148131683cae,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622176,51.450677,On or near ALBERMARLE ROW,E01014548,Bristol 034A,Suspect charged
e40778240e14999911f3a56d3497a3efd52973163fb1b3a93ac4618a35eb9844,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622176,51.450677,On or near ALBERMARLE ROW,E01014548,Bristol 034A,Suspect charged
b9d89c4870ef2e64c0340032650d9d8f33760d52036de444afd1c07c06c6404a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622176,51.450677,On or near ALBERMARLE ROW,E01014548,Bristol 034A,Suspect charged
b3f8dd1480db2b2e0654362ca26402c3c0d06a1fa59e27424216036efbf0b464,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.590887,51.460433,On or near NORTH STREET,E01033347,Bristol 023F,Suspect charged
a7ca8eeab7081cd7185cf6a87624a6183b68337fc478cf6a64486221896e8eeb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596055,51.459400,On or near Hospital,E01014542,Bristol 032C,Suspect charged
724e10e1ef3a09af8e288c334bb7a36077ded6017953bf1b2c42e38b1a775c08,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596055,51.459400,On or near Hospital,E01014542,Bristol 032C,Suspect charged
93f0bbaf615c2cce7a1be379efc93adffe259156263d99fd1651eb1ec2c7182a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589937,51.423590,On or near RUTHVEN ROAD,E01014581,Bristol 045C,Unable to prosecute suspect
d40b38bdc60cf78de0f700d54cd7df4a2a994a7abd7a6d38d607bf4a63df0775,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596055,51.459400,On or near Hospital,E01014542,Bristol 032C,Suspect charged
97ddde9c363481c31f7bdf83c7c1527c67225a5596e84db57a3732f32d4b26b5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.161463,51.152295,On or near MILL CLOSE,E01029124,Sedgemoor 007D,Unable to prosecute suspect
8aeb4ca8cf24f2b9b5219aa1835f08f0a165eb32e9e01fbb910b816831855cd2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.510726,51.469307,On or near Petrol Station,E01014924,South Gloucestershire 026C,Unable to prosecute suspect
83b2aed05afda4ccb538a173bbde9f5d9c41a06d7a9dcfa50f9b8e2832c054b0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.578923,51.440918,On or near BUSHY PARK,E01014730,Bristol 037A,Unable to prosecute suspect
0e435102411deea0438e3e39112fd31360aea339e0187d17948cdf820de2e381,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.895064,50.854092,On or near Sports/Recreation Area,E01029230,South Somerset 024D,Unable to prosecute suspect
48acdb91439603406e5fbfdd01b4c8d60e3024e61a35346ce5014640d9624f7b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.622251,50.950773,On or near ST MICHAEL'S AVENUE,E01029235,South Somerset 014C,Formal action is not in the public interest
8aa5f24f09fac444a8f4d9328e76b3818ee42bbbdef9b4889ba072db231c6b4e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.977648,51.352352,On or near EDINBURGH PLACE,E01014844,North Somerset 018D,Investigation complete; no suspect identified
42d47677e51541e2ba228f9ebc3b520bfe0bbecd7f51e80eaa436ca78721101f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.958498,51.335471,On or near BUTTERMERE ROAD,E01014829,North Somerset 021A,Unable to prosecute suspect
b20c6becaa222d10e2ae6751ad0e0882bb4d11c35b052671f55569e78b1084ff,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.658117,50.931018,On or near RUSSET WAY,E01029244,South Somerset 018D,Unable to prosecute suspect
b5a648c75e6ee61e29dff6b1bf9a5c37bf4aa0ac2b40bcc8a346640796c0eb79,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.233979,50.975568,On or near MANTLE STREET,E01029316,Taunton Deane 012E,Unable to prosecute suspect
30f7edebe41b562ec8251607e2c6e7383bab527e21a9e374a72cc0bc40340567,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.322252,51.230868,On or near STONY STREET,E01029041,Mendip 004B,Unable to prosecute suspect
b7047b18474390868f0296b78ab4af5ce9793073626223056477134f959cde09,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
46dd56579068a1d3e4db440c13b765763a9faa3c22c2ce7f51fb8dc766129338,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e59aa132677e3741e8e90b072d5146504c48471222f14611bf5113a3e59d31cc,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.198479,51.095368,On or near HEATHFIELD CLOSE,E01029268,Taunton Deane 001D,Unable to prosecute suspect
a279d119f4fd4db7f70f5ce208d87ae36822d6f91417f9d307c5a50963c5d562,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.610001,51.409658,On or near ARUNDEL CLOSE,E01014596,Bristol 051C,Unable to prosecute suspect
06d1b6838e16e0ed07f1e4b2f0faf49de580f9a3477ed3433d0dae607415e3e7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.108039,51.055911,On or near QUANTOCK RISE,E01029278,Taunton Deane 002B,Unable to prosecute suspect
b570cd95ce80475056be3b5b70b8fe80b4dd0dee0208d2c0f9dff857eaf20cac,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
dd6b5baa5136b4ed66406be345fd044564330a5563e4701f68a7d231207680b9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.812456,50.948237,On or near SUMMER SHARD,E01029218,South Somerset 010D,Suspect charged
dd6b5baa5136b4ed66406be345fd044564330a5563e4701f68a7d231207680b9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.812456,50.948237,On or near SUMMER SHARD,E01029218,South Somerset 010D,Suspect charged
1a92b81237f3dca83463d4d1642f994146d21aa82982b6a0692c417fae85c500,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.092322,51.006448,On or near BISHOP FOX DRIVE,E01029296,Taunton Deane 014D,Unable to prosecute suspect
07c750a1bd3bc43b741ceeabcda82a5ca83be491d067fca6e88bd491e5fcef87,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.521775,51.295619,On or near HILL VIEW,E01014394,Bath and North East Somerset 023B,Unable to prosecute suspect
7bbeb012f96ab0cff2bcf868338495744882ea65532474e8c5bef8bf48d951b6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.580910,51.425136,On or near TREWINT GARDENS,E01014583,Bristol 044B,Offender given a caution
cfb47265313b51f2b8f4d8077f01202ddec7cc2a8a1951795b9edabf5d058c09,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.998574,51.234154,On or near PIER STREET,E01029117,Sedgemoor 004C,Unable to prosecute suspect
66386ebf6ba59a1e337205117d3067db863463187f185b6d5256dac4c16946e5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
124f6148de2d306bc8e265856f9cc0a2d4ca5fe315999840c889775178e88b90,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
ea17a7e5170d8f556a0533a8ce02ac972207e7a818a9abc6fc34c64e72eaf2a4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.978596,51.348990,On or near Shopping Area,E01014801,North Somerset 020C,Unable to prosecute suspect
9773f35721e9f277dd2f99d736c9c618bb9f5dd45e082a363ba72056157708a5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.567751,51.466976,On or near BELMONT STREET,E01014655,Bristol 055C,Unable to prosecute suspect
1d165efb5d25647e7ad794968e37aea0706927d1b89b42d88b617c7d4cbaa3be,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.570324,51.466685,On or near WAVERLEY STREET,E01014654,Bristol 056A,Unable to prosecute suspect
15b729d65de34a958223f7ff872533ade85e48f897f9e0122d1fb8e07373b9d8,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.929483,51.356539,On or near WATCOMBE CLOSE,E01014838,North Somerset 016E,Further investigation is not in the public interest
647552884c25e147ebc8044aff4cb6e88ff09bf021f83395d7470d42dceae704,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
a9ebdcc1298c4723d7c0e66300cdab22e547e421b74771c95a713e794af33ac8,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.590672,51.480620,On or near Prison,E01014508,Bristol 016B,Unable to prosecute suspect
3f8edd6ee8c87473c66b7fa68a986505552454abdb75cc4d2b62cc332a57b995,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.397968,51.374576,On or near EAST WAY,E01014458,Bath and North East Somerset 015D,Unable to prosecute suspect
b93095943df41b12bd7a5c8f53143c071fb58ec6aa32635ea7b268d1102f5fd6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.958498,51.335471,On or near BUTTERMERE ROAD,E01014829,North Somerset 021A,Unable to prosecute suspect
9a9d34684aaaba330065b0bfb6b547880087f488e9ffe226e29e38e4262d723d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
37bee8c19d39ea79c51fafd5f61a44dd9dae5d0bf73334ca425c303d86753a2a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.001319,51.071451,On or near MAUNSEL ROAD,E01029144,Sedgemoor 014E,Unable to prosecute suspect
bbb39d8ebb3c2aa247636fe725cc23f8d1fffdf2e1d88db661ed4ad26466b85f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
6c4ba1ff172bc393f2f94c828b25faddde1d490431c1d40d788d6b6049b4f1d1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.327678,51.179069,On or near SCHOOL CLOSE,E01029341,West Somerset 003E,Unable to prosecute suspect
19dffe71ffe9624acb17b5e31d8bf969df07e94d81e31b6e50715d7f2b02d1b0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644170,50.930871,On or near WINDERMERE CLOSE,E01029243,South Somerset 018C,Suspect charged
c1bc5f51eda1961106e42ed9df7af1fdeee4c19c550e6251eec77220bc7e4257,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.562441,51.542027,On or near OAKTREE CRESCENT,E01014875,South Gloucestershire 012B,Unable to prosecute suspect
0fa21aa7c802009a3724fb68cf8d84dbdba9ffe69f4c177f9e6a6dbf7dfe780f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565976,51.452679,On or near QUEEN ANN ROAD,E01033369,Bristol 056D,Formal action is not in the public interest
f47efa6116f66dd428b1c9eeeb833accf84ce09fbbe09911affc0bee120109d3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.078538,51.019948,On or near ROMAN ROAD,E01029293,Taunton Deane 009E,Unable to prosecute suspect
f2ee23ba3c7bc211eedf9e5d8eafccbfdc3e18f8c6026e4d5291790a2f63017d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2f24739390e1f4c52c35bd088aea16b6dd78374520f9d9bb615a26d78fc35923,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
c1287ad6a405bf4a856657317b532c79defbeb0807c2fe8aa28651bfa110a795,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
214595c7f70b72bb8d856c0ce67912166504ddb0f9bd90559c9bf9adaa92cbf3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.620869,50.953892,On or near THE MANSE,E01029237,South Somerset 014E,Unable to prosecute suspect
79aca230495db2ae76ec1c8bab1fcd15b28f91bd956d2bcb1b894091531be9de,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.959076,50.869177,On or near BECKINGTON CRESCENT,E01029177,South Somerset 022E,Local resolution
a6fedc6d73dc851f85ef24908c387a45c64903eec404c5b4ceb3c59b55843057,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.529669,51.451635,On or near MAYBEC GARDENS,E01014680,Bristol 033D,Unable to prosecute suspect
c4b8b92b3145de970695bf76a5fa028fa0c29e58167a8bf1232700e1e3ad56ef,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.381941,51.358094,On or near SHICKLE GROVE,E01014431,Bath and North East Somerset 019A,Unable to prosecute suspect
cc5ede6241beceecd267ba6a5842f259779a5f5a53b148f268df2e5dc100e60f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.600701,51.408726,On or near PAVEY ROAD,E01032514,Bristol 053E,Unable to prosecute suspect
987e33458e30e646fe897abd31623d4dbb8b4a9eb7a8e4880eedf8f1c689a1ef,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.961249,51.335898,On or near YEO CLOSE,E01014829,North Somerset 021A,Action to be taken by another organisation
84ad9604760c38054031bb5b0aff1af70586214364ff1b920bae611694a28f73,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.973756,51.334032,On or near TYNINGS MEWS,E01014808,North Somerset 022D,Unable to prosecute suspect
960da500a27b06023fa217c50421a256dcc7a8bbb6646114398e1b2d060a9689,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.708536,51.152734,On or near TURSTIN ROAD,E01032627,Mendip 011F,Unable to prosecute suspect
21814395f27ec7c87928a723d3ec317416e4173f4ca21cbd03d34374d71a73ea,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.769830,50.974604,On or near HILLS ORCHARD,E01029205,South Somerset 009D,Unable to prosecute suspect
ebbd0ff3433b65c8aa854551ccb72d0a058803b022396de23d6e93278ccf32e9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.905830,51.354413,On or near APPLE FARM LANE,E01032672,North Somerset 026E,Unable to prosecute suspect
